canonical_region_id,geometry_feature_id,legacy_region_id,geometry_source_id,geometry_source_name,geometry_snapshot_name,official_current_name_verified,region_type,current_province_id_verified,geometry_snapshot_province,kemendagri_code_verified,bps_code_verified,aliases,valid_from,valid_to,status,match_status,ambiguity_reason,geometry_boundary_version,metadata_source_version,source_access_date,notes
idn-adm2-gb-22746128b28296608330436,gb-22746128B28296608330436,gb-22746128B28296608330436,22746128B28296608330436,Kepulauan Sangihe,Kabupaten Kepulauan Sangihe,,Kabupaten,,Sulawesi Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b1615833901652,gb-22746128B1615833901652,gb-22746128B1615833901652,22746128B1615833901652,Kepulauan Selayar,Kabupaten Kepulauan Selayar,,Kabupaten,,Sulawesi Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b63742079715926,gb-22746128B63742079715926,gb-22746128B63742079715926,22746128B63742079715926,Kepulauan Seribu,Kabupaten Kepulauan Seribu,,Kabupaten,,Dki Jakarta,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b81791072961966,gb-22746128B81791072961966,gb-22746128B81791072961966,22746128B81791072961966,Kepulauan Sula,Kabupaten Kepulauan Sula,,Kabupaten,,Maluku Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b45484540858108,gb-22746128B45484540858108,gb-22746128B45484540858108,22746128B45484540858108,Kepulauan Talaud,Kabupaten Kepulauan Talaud,,Kabupaten,,Sulawesi Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b96094928872069,gb-22746128B96094928872069,gb-22746128B96094928872069,22746128B96094928872069,Kepulauan Yapen,Kabupaten Kepulauan Yapen,,Kabupaten,,Papua,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b64633952285861,gb-22746128B64633952285861,gb-22746128B64633952285861,22746128B64633952285861,Kerinci,Kabupaten Kerinci,,Kabupaten,,Jambi,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b56277764926455,gb-22746128B56277764926455,gb-22746128B56277764926455,22746128B56277764926455,Ketapang,Kabupaten Ketapang,,Kabupaten,,Kalimantan Barat,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b24447956326165,gb-22746128B24447956326165,gb-22746128B24447956326165,22746128B24447956326165,Klaten,Kabupaten Klaten,,Kabupaten,,Jawa Tengah,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b73073409478343,gb-22746128B73073409478343,gb-22746128B73073409478343,22746128B73073409478343,Klungkung,Kabupaten Klungkung,,Kabupaten,,Bali,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b69202393010200,gb-22746128B69202393010200,gb-22746128B69202393010200,22746128B69202393010200,Kolaka,Kabupaten Kolaka,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b88028223529334,gb-22746128B88028223529334,gb-22746128B88028223529334,22746128B88028223529334,Kolaka Timur,Kabupaten Kolaka Timur,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b11198700179718,gb-22746128B11198700179718,gb-22746128B11198700179718,22746128B11198700179718,Kolaka Utara,Kabupaten Kolaka Utara,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b78249855862414,gb-22746128B78249855862414,gb-22746128B78249855862414,22746128B78249855862414,Konawe,Kabupaten Konawe,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b22870517920414,gb-22746128B22870517920414,gb-22746128B22870517920414,22746128B22870517920414,Konawe Kepulauan,Kabupaten Konawe Kepulauan,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b90195550492320,gb-22746128B90195550492320,gb-22746128B90195550492320,22746128B90195550492320,Konawe Selatan,Kabupaten Konawe Selatan,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b68991025063444,gb-22746128B68991025063444,gb-22746128B68991025063444,22746128B68991025063444,Konawe Utara,Kabupaten Konawe Utara,,Kabupaten,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b58388026658287,gb-22746128B58388026658287,gb-22746128B58388026658287,22746128B58388026658287,Kota Ambon,Kota Ambon,,Kota,,Maluku,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b66626446070966,gb-22746128B66626446070966,gb-22746128B66626446070966,22746128B66626446070966,Kota Balikpapan,Kota Balikpapan,,Kota,,Kalimantan Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b56363132836699,gb-22746128B56363132836699,gb-22746128B56363132836699,22746128B56363132836699,Kota Banda Aceh,Kota Banda Aceh,,Kota,,Aceh,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b13880384963573,gb-22746128B13880384963573,gb-22746128B13880384963573,22746128B13880384963573,Kota Bandar Lampung,Kota Bandar Lampung,,Kota,,Lampung,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b71762235135177,gb-22746128B71762235135177,gb-22746128B71762235135177,22746128B71762235135177,Kota Bandung,Kota Bandung,,unresolved,,,,,Bandung | Jawa Barat | 32.04; Kota Bandung | Jawa Barat | 32.73,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b64728543729693,gb-22746128B64728543729693,gb-22746128B64728543729693,22746128B64728543729693,Kota Banjar,Kota Banjar,,unresolved,,,,,Banjar | Kalimantan Selatan | 63.03; Kota Banjar | Jawa Barat | 32.79,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b6711072078761,gb-22746128B6711072078761,gb-22746128B6711072078761,22746128B6711072078761,Kota Banjar Baru,Kota Banjar Baru,,Kota,,Kalimantan Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b37126944555810,gb-22746128B37126944555810,gb-22746128B37126944555810,22746128B37126944555810,Kota Banjarmasin,Kota Banjarmasin,,Kota,,Kalimantan Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b85816588264471,gb-22746128B85816588264471,gb-22746128B85816588264471,22746128B85816588264471,Kota Baru,Kota Baru,,Kota,,Kalimantan Selatan,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b16651418017337,gb-22746128B16651418017337,gb-22746128B16651418017337,22746128B16651418017337,Kota Batam,Kota Batam,,Kota,,Kepulauan Riau,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b69457994360094,gb-22746128B69457994360094,gb-22746128B69457994360094,22746128B69457994360094,Kota Batu,Kota Batu,,Kota,,Jawa Timur,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b66779214231616,gb-22746128B66779214231616,gb-22746128B66779214231616,22746128B66779214231616,Kota Baubau,Kota Baubau,,Kota,,Sulawesi Tenggara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b54763839112631,gb-22746128B54763839112631,gb-22746128B54763839112631,22746128B54763839112631,Kota Bekasi,Kota Bekasi,,unresolved,,,,,Bekasi | Jawa Barat | 32.16; Kota Bekasi | Jawa Barat | 32.75,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b322693337562,gb-22746128B322693337562,gb-22746128B322693337562,22746128B322693337562,Kota Bengkulu,Kota Bengkulu,,Kota,,Bengkulu,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b33789977192923,gb-22746128B33789977192923,gb-22746128B33789977192923,22746128B33789977192923,Kota Bima,Kota Bima,,unresolved,,,,,Bima | Nusa Tenggara Barat | 52.06; Kota Bima | Nusa Tenggara Barat | 52.72,,,ambiguous_metadata_unresolved,ambiguous_name,Geometry source stores name without province/type; multiple HDX ADM2 rows match. Not auto-assigned.,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-candidates-unresolved,2026-07-12,Do not assign official code/name/province without row-level evidence.
idn-adm2-gb-22746128b66679629138785,gb-22746128B66679629138785,gb-22746128B66679629138785,22746128B66679629138785,Kota Binjai,Kota Binjai,,Kota,,Sumatera Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
idn-adm2-gb-22746128b20507278995893,gb-22746128B20507278995893,gb-22746128B20507278995893,22746128B20507278995893,Kota Bitung,Kota Bitung,,Kota,,Sulawesi Utara,,,,2020-01-01,,geometry_snapshot_metadata_only,matched_unique_name,,IDN-ADM2-2020-geoboundaries-22746128,HDX-COD-AB-2020-geometry-metadata,2026-07-12,Metadata values are retained as 2020 geometry-snapshot metadata only; current official name/province/code fields stay blank until row-level evidence is committed.
